"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"INDUSINDBK","EQ","27-Jul-2018","       1960.35","       1969.00","       1988.80","       1955.80","       1981.00","       1981.55","       1976.07","     858768","          1696985345.15","      46297"
"INDUSINDBK","EQ","30-Jul-2018","       1981.55","       1978.00","       1989.55","       1965.00","       1975.00","       1970.20","       1971.96","    1792695","          3535129689.15","      27767"
"INDUSINDBK","EQ","31-Jul-2018","       1970.20","       1970.10","       2001.75","       1963.25","       1996.40","       1995.15","       1981.23","     460626","           912605321.85","      28594"
"INDUSINDBK","EQ","01-Aug-2018","       1995.15","       2005.00","       2021.00","       1992.70","       2000.00","       2001.35","       2008.92","     884802","          1777498659.20","      43873"
"INDUSINDBK","EQ","02-Aug-2018","       2001.35","       1999.00","       2032.25","       1995.55","       2022.00","       2023.05","       2021.10","    1278375","          2583725404.45","     126195"
"INDUSINDBK","EQ","03-Aug-2018","       2023.05","       2033.10","       2038.00","       2003.45","       2014.00","       2015.85","       2022.36","    1234457","          2496516420.05","      61566"
"INDUSINDBK","EQ","06-Aug-2018","       2015.85","       2022.90","       2025.70","       1993.25","       2003.85","       1999.80","       2004.22","     749860","          1502883016.35","      35146"
"INDUSINDBK","EQ","07-Aug-2018","       1999.80","       2004.80","       2009.20","       1980.05","       1994.55","       1994.30","       1991.49","     531559","          1058593923.20","      26703"
"INDUSINDBK","EQ","08-Aug-2018","       1994.30","       1996.00","       2014.75","       1984.10","       1998.05","       2000.65","       2003.85","     886494","          1776400866.35","      52024"
"INDUSINDBK","EQ","09-Aug-2018","       2000.65","       2008.00","       2011.00","       1971.60","       1984.55","       1985.05","       1987.82","     593894","          1180555764.35","      23846"
"INDUSINDBK","EQ","10-Aug-2018","       1985.05","       1981.00","       1998.00","       1962.25","       1981.20","       1979.50","       1979.81","     648603","          1284108095.75","      37257"
"INDUSINDBK","EQ","13-Aug-2018","       1979.50","       1970.00","       1996.00","       1963.00","       1994.00","       1993.90","       1977.48","     930525","          1840092973.05","      82802"
"INDUSINDBK","EQ","14-Aug-2018","       1993.90","       1993.90","       2000.00","       1979.20","       1997.60","       1997.60","       1990.91","     322251","           641571668.80","      22824"
"INDUSINDBK","EQ","16-Aug-2018","       1997.60","       1987.55","       1994.90","       1974.15","       1985.00","       1984.20","       1981.64","     812823","          1610723924.45","      69171"
"INDUSINDBK","EQ","17-Aug-2018","       1984.20","       1991.00","       1995.00","       1982.10","       1989.40","       1990.40","       1990.58","     462694","           921030149.85","      47997"
"INDUSINDBK","EQ","20-Aug-2018","       1990.40","       1992.00","       2000.00","       1986.85","       1987.55","       1990.95","       1993.38","     671269","          1338092669.90","      65556"
"INDUSINDBK","EQ","21-Aug-2018","       1990.95","       1995.00","       1995.00","       1967.30","       1974.15","       1975.95","       1977.51","     688170","          1360863692.25","      73019"
"INDUSINDBK","EQ","23-Aug-2018","       1975.95","       1975.90","       1975.90","       1952.05","       1958.90","       1957.20","       1958.99","    1012394","          1983266633.95","      95419"
